"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","id","w","s","true_theta"
NA,NA,NA,NA,1,NA,NA,NA,0.788739600200384,NA,NA,NA,NA,NA,NA,NA,NA,0.890857528106208,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,0,806,-0.891396841241087,0.620990323981693,1.22852932302014
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.458761927204591,NA,0.642518207323772,0,NA,0.863404049970935,0,807,0.0918687554337994,-1.87486787678566,-1.59133134169847
NA,0,NA,NA,NA,NA,NA,NA,0.43237558743395,NA,NA,NA,0.747277870935022,0.387374113047549,0,0.780599195513451,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231917062445936,NA,0.337166738209883,NA,NA,NA,0.640915907278656,NA,NA,NA,NA,NA,NA,NA,NA,NA,808,-2.51249684948079,-1.08126383221843,-1.75954096878061
NA,NA,0,0.695780451750894,NA,NA,NA,0.983535556213142,NA,NA,NA,NA,0.654758528503096,NA,NA,NA,NA,NA,0,NA,NA,NA,0.949891819674861,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,809,0.445612272254121,-0.383362659877877,-1.08574107654034
NA,NA,0.991529090588767,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,810,0.280783633510067,2.52222467998041,3.04245974236475
NA,NA,NA,NA,0,NA,0.74612688420797,NA,NA,NA,NA,NA,NA,NA,0,1,0.552749337968651,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.587313461943817,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,811,-1.65117020575384,-2.33598735244643,-1.94412463956895
0.993292588285113,NA,NA,1,NA,NA,NA,1,NA,NA,0.991842069792222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA,0.98333849077712,NA,NA,0.992738070998594,NA,NA,NA,NA,812,2.43843668254983,2.17638300783715,2.94368579742358
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713764884202385,NA,NA,NA,NA,NA,NA,0.877686601308581,NA,NA,NA,NA,0.616411054854366,1,0,NA,0.789487449046528,NA,NA,NA,NA,NA,0.731116365739197,NA,NA,NA,NA,NA,NA,NA,NA,0.737553039383836,NA,NA,1,NA,NA,NA,0,813,0.13554408931231,-0.802255073602954,-0.470871502167826
NA,0.958852492662197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968556756503835,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,0.983077027484203,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0,1,0.955151081249539,NA,NA,NA,NA,NA,NA,NA,NA,814,1.99931090642818,1.32024091383141,1.50112585724117
NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.97373675206063,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.921294781823977,NA,NA,NA,NA,0.923218372945141,NA,1,1,NA,NA,NA,815,0.929943186761304,1.14263411690477,2.26586204849881
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.945227161336953,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.768555713027452,NA,0.893521376222389,NA,NA,0,816,-1.31817129788991,-1.31605296071158,0.24602428013824
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.947299118587926,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,0.939310967098069,NA,NA,NA,NA,NA,NA,NA,NA,0,0.957979118801493,1,0.840933753977044,NA,NA,NA,NA,NA,817,-0.507163467818325,-0.316217615257854,0.510203359824408
NA,NA,0.945136306814898,NA,1,NA,NA,NA,NA,0.707236920969237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90294726452393,NA,1,NA,1,NA,NA,NA,NA,NA,0.933754177392425,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968899380239086,NA,NA,NA,NA,0.958577086904497,1,NA,NA,818,0.679675373078862,0.664190337679209,0.600849886626913
0.971729709315426,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.973284789728035,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0.94223666619742,NA,NA,NA,NA,0.839449957667136,NA,NA,NA,NA,0,NA,0.987718033420846,NA,NA,NA,NA,819,0.757660264847833,0.390557081741426,0.925264267184309
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940485228913432,0.968121372632837,NA,NA,NA,1,NA,NA,NA,0.974956662613993,NA,0.961370589643616,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918714605979506,NA,NA,1,NA,NA,0,NA,NA,820,0.577023116728926,1.40823675173426,0.435951096404553
1,NA,NA,NA,NA,0.975056411085989,NA,NA,NA,NA,NA,NA,0.84868017741796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.939676934384562,NA,0.914747360712941,NA,NA,1,NA,NA,0.483914936921275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924957245762616,NA,NA,NA,821,-0.557716308683937,-0.346346120078989,-0.0194156589383636
NA,NA,NA,NA,0.713141491170676,NA,NA,NA,NA,0,NA,0,0.895388285176825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981718054596595,NA,NA,NA,NA,NA,NA,0.565049613444116,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0.895225934445658,NA,822,0.650560726731669,-1.87341650689036,-0.394211023237072
NA,NA,0.934584994730051,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.921004930756024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,823,-0.0896325917186843,-2.15921614967812,-0.506879490206388
0,NA,NA,NA,NA,1,NA,1,NA,NA,0.918419558873567,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.884480856321004,NA,0,NA,NA,0,NA,NA,NA,0.902696583824016,NA,NA,NA,NA,NA,NA,NA,NA,824,0.802840888887361,0.732647737154202,0.264860712629849
NA,NA,NA,NA,NA,0.944777760022308,NA,NA,NA,1,NA,NA,NA,0.343604128019104,NA,NA,NA,NA,NA,0,NA,NA,NA,0.846386639742592,NA,NA,0.962001847581309,NA,NA,0.487267381269756,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880618585005036,NA,NA,NA,825,1.33110815834005,1.12102737787198,0.0545543062820972
NA,0.920067410350352,NA,NA,NA,NA,NA,0.809118182955941,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.909065443821813,NA,NA,0.791532486012372,0,826,-0.612883811097895,-1.13818996218563,-0.226910727147255
NA,NA,NA,NA,1,NA,NA,0.990397775655535,0.944157069261935,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.984589709306219,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,827,-0.722356897100519,0.400808796130873,1.27284841094105
NA,NA,NA,NA,NA,NA,NA,0.967973671627878,0.817418489470447,NA,0.873728483922144,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964190036748786,NA,NA,NA,0.933423844684511,NA,NA,1,NA,1,NA,NA,0,NA,828,-0.973215939097786,-0.543181775937814,0.175184554795161
NA,NA,1,0.864906441163345,1,NA,0.932035223991729,NA,NA,NA,0.925585509852144,NA,NA,NA,0.779665310064704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923952841406428,NA,NA,NA,0.91819432840168,NA,1,NA,NA,NA,NA,NA,829,-0.194709567558799,0.643948641525716,-0.107078167697264
NA,NA,NA,NA,1,NA,0.780058380400871,NA,NA,0,NA,NA,NA,NA,NA,NA,0.837315404822049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663061956790166,NA,NA,NA,NA,0.795227993244944,NA,NA,0.85827468723804,NA,NA,NA,NA,NA,NA,NA,NA,0.503145847339703,0.839085229086543,NA,NA,0,830,-0.909813226530886,-0.187003353384151,-0.970401224107351
NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969453028791256,NA,NA,1,1,NA,NA,NA,NA,0.979429828913452,NA,NA,NA,NA,1,1,NA,NA,NA,831,0.563257065145551,0.693175287778456,1.55998145309499
0,NA,0,NA,0.389288293655033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.349961277402093,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,832,-0.529285951481568,-2.43818018827122,-2.2143202030067
NA,NA,NA,NA,0.422898845836207,NA,NA,NA,NA,NA,NA,0,0.951696503986732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665230386636543,0.963833079817104,NA,0.944352724714072,NA,NA,NA,NA,0.958768666252776,1,NA,NA,NA,0.937399408975398,NA,NA,833,0.81011059382518,0.0876497443091461,-0.0587856164652836
0,NA,NA,0.902088085513906,0.841061711745704,0.924466063470126,NA,NA,NA,NA,NA,NA,0.938704403777337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0.912738766429494,NA,0.922426329923294,NA,NA,NA,0.984611967625776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,-1.37879766028854,0.288935522137052,0.327863413443733
0,NA,0.894715956044936,NA,1,NA,0,0.809447515487911,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.863894915561879,NA,0.383268592240407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588783525228112,NA,NA,NA,NA,NA,NA,NA,835,-0.673488978064198,-0.600553398694912,-1.13565983550362
NA,NA,NA,NA,NA,NA,NA,0.821440666762377,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0.441525662190214,0,NA,NA,0.820394144194788,NA,NA,NA,NA,NA,NA,NA,0.79922713912468,NA,NA,NA,NA,836,-0.0291028163037858,-0.862832341672682,-1.93550320501827
NA,NA,NA,0.772361230266705,NA,NA,NA,0.982851450658321,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,837,1.38593989088354,1.70604656721756,0.719033748764825
NA,NA,0.885496746248119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.717927285870115,0.663386709391292,NA,0.745177171623621,0.923983101502094,NA,NA,NA,0,0.856855453198545,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,-0.501414320013144,-0.195516075613634,-0.426233708123017
NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.987383475007929,1,NA,NA,NA,NA,NA,0.990351168399259,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0.946273012673078,NA,NA,0.99127180214746,NA,NA,NA,NA,839,0.192140537071173,0.141951675802543,1.3436955453945
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,0.963738500061084,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.948135322997649,NA,NA,NA,1,1,NA,NA,0.815833723236845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,0.50341190084042,-0.212414814945351,0.0555401355784625
NA,0.896478681671752,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.933280650262273,NA,NA,NA,NA,NA,NA,NA,0.310914993990531,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0.848048216643631,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,841,-0.610874452797749,-1.13757347749225,-0.565656683728027
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.655722903972857,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.918091484910462,NA,0,NA,0.952027521089236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.961864976199625,0.907371913530372,NA,0,842,0.332077407345331,2.88540152468074,0.429782611550994
0.88769474118672,NA,NA,NA,1,NA,NA,NA,0.558767295078107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,0.755301288731253,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,0.806851923210932,NA,843,-0.971150451931725,-0.419048463337184,-0.874851347288897
NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972211145215978,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0.958106111103741,NA,844,0.779396809764591,0.87607498191537,2.0912530343718
NA,0,NA,NA,NA,NA,NA,0.984927647345199,NA,NA,NA,NA,NA,NA,NA,0.98202144531708,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.924903820244843,NA,NA,1,0.900526543493496,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,-1.81762869034788,-1.24081178665137,-0.643541270085873
NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,1,0.968425574697885,NA,NA,NA,NA,0,0.897707830430319,NA,NA,NA,NA,0.992611450329884,NA,NA,NA,NA,NA,NA,NA,NA,0.955276137365799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,846,1.64610670449877,0.118824712969726,0.554846328889709
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.868369786658435,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.899984728650015,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.489716855706593,1,NA,NA,1,NA,847,-0.520730151044589,0.949348548973752,-0.517117777704567
NA,NA,NA,0.553868213045668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70369920916398,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.936251955664287,0,0.959026483514246,0.75824130270504,NA,NA,NA,NA,NA,NA,0.964905147018772,NA,NA,NA,0.575544961456371,NA,NA,NA,0.612624495856241,NA,848,-0.898526288969478,-1.50809046072187,-0.786029230812166
1,NA,NA,0.641511037967855,NA,NA,0.949214986409382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948281657018479,NA,NA,NA,NA,NA,1,NA,NA,1,0.862363228215332,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,849,0.79041872584714,1.87063753228363,0.477587934244734
NA,0.857461015806818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875156978532204,NA,NA,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.81360859775892,NA,NA,NA,NA,NA,0.798027128474825,NA,NA,NA,850,-0.332604185017141,-2.2290743616528,-0.729494588984197
NA,0.937193140961049,NA,NA,NA,NA,NA,NA,0.900702576431275,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86432213732827,NA,NA,NA,1,NA,NA,NA,0,0.896493787745502,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,851,0.0765513169963663,0.227207129007901,0.177628628448282
0.911871346152231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,NA,0.935169956580289,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944959170286984,NA,0.712771761771842,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.90890725673201,NA,NA,0,852,1.47492637625986,-1.03527121483739,-0.347153443265493
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0.854009255107807,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0.808343911596513,NA,NA,NA,NA,NA,853,0.510934133075398,-0.0187220152935038,0.846230410216007
NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956091843491223,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.942655326232151,NA,NA,NA,NA,0,1,NA,NA,1,NA,NA,854,2.00688847462349,0.844587369743457,1.17700710048053
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0,NA,1,NA,NA,0.992022380170221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926956079755903,NA,NA,NA,NA,0,1,NA,NA,0.976953620011194,NA,0,855,0.0519071033743617,-0.0577243068845427,1.50869067471964
NA,0,0,NA,NA,NA,0.824750599163424,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.905284397929457,NA,NA,0.726253214047807,NA,NA,NA,NA,NA,NA,0.629657144871551,1,NA,NA,NA,NA,NA,0.900839098398338,NA,NA,NA,NA,1,NA,NA,NA,NA,856,-1.08819742943431,-0.0362816064073878,-0.782023970372263
NA,0.911397768768104,NA,0.754051031456888,NA,NA,NA,NA,NA,NA,NA,NA,0.889351265129733,NA,0.867849327242218,1,NA,0.898867733484968,NA,NA,NA,NA,NA,NA,NA,NA,0.976237465198074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973783973972888,NA,0.864176737780717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,857,0.433017357306425,0.328042225589299,0.255259835666469
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.928771863735759,NA,NA,NA,0.944228372198356,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.959200379312881,NA,1,0.722923169963151,NA,NA,NA,0.977117443971668,NA,NA,858,-1.93752512642864,0.421853697416165,0.526925063792805
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.960143564136076,NA,NA,1,NA,NA,NA,NA,859,1.23910703118524,-0.42056726005876,0.589592626778741
1,NA,0.950183553654993,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0.889392302461058,NA,NA,1,NA,0,NA,NA,0.856583923160259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.855978282067515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,-0.0337206929647524,0.99938442925978,0.338282546591562
0.887124446459273,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797597128181952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956942267691478,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0.804981364655229,NA,NA,NA,0.901816343620247,NA,NA,861,-0.920986587887508,-1.24824615851176,-0.400881873883969
0.918574712492276,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.217467044230749,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.923286028240639,0.568624398441634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,-0.314523089295336,-1.32219760127143,-0.488518097120283
NA,NA,NA,0.696677802148092,NA,NA,1,NA,NA,NA,NA,0.92567062054573,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.974603709891765,NA,NA,NA,NA,NA,NA,0.971661430940889,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986891801734807,NA,NA,863,0.963898710444866,1.63339182131748,0.529623026649799
NA,NA,NA,NA,1,NA,1,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955764524835358,NA,NA,NA,NA,NA,NA,NA,1,NA,0.962940170888076,NA,0,864,-0.30889157119407,0.0231706626435825,0.88382461289944
NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0.87613589733879,0.880769960572266,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,865,0.726352730693642,1.4096731007109,1.02090462685754
0.757704215731118,NA,NA,NA,NA,0.917221946914419,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0.95826382501272,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709508297168615,NA,NA,NA,NA,0.629486816099855,NA,0.931970766321998,NA,NA,NA,NA,866,0.900668638780033,-0.451552577544685,-0.216149543792971
NA,NA,NA,0,NA,NA,NA,NA,NA,0.56898808078393,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.973793303724052,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952858171592159,NA,NA,NA,1,NA,NA,NA,NA,0,867,0.618170483537918,-1.43777318603403,-0.301759279483448
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,1,NA,NA,1,NA,0,NA,NA,NA,NA,1,0.984788966199095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975115432960997,NA,0,868,-0.291208878635822,-0.434637850007256,0.540525829689141
NA,NA,NA,NA,NA,NA,0.957610188881483,NA,1,NA,NA,NA,NA,0.963474313980912,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.775528732317154,NA,NA,NA,NA,NA,NA,869,0.390108603569453,0.0960290332336907,0.714423398608819
NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.967596490718188,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870,-0.956370906451699,0.744491696589179,-0.444174550272321
NA,NA,0.960985757534511,NA,NA,NA,NA,0,NA,0,NA,NA,0.973855964367221,NA,NA,0.820006302259891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.96830901027175,NA,0,871,-0.372518874932468,0.116107390686048,0.337470892715987
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.968972160079566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0.963905439092424,1,0.871559436826361,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,872,-0.716873491034708,0.624981647921356,0.750773098957449
NA,NA,NA,NA,0,0.681133612169072,NA,NA,NA,NA,NA,0.847291843441121,NA,NA,NA,NA,NA,NA,0.884110405063778,NA,NA,NA,NA,NA,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0.924183503304216,0.77831819461997,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,-0.803334945628766,-0.892981014948301,-0.908807744041202
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0.966358804435091,0.839451397751446,NA,NA,NA,0.919572490841392,NA,NA,NA,NA,0.962702349198246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,0,874,0.526578170349459,0.675762381922564,0.0150152849073077
NA,0.865662246752888,0.980529988623326,NA,NA,NA,NA,0.962718006814717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.863505197314454,0.976190202334926,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,875,-1.72519362926085,0.125817618172421,0.361940748123326
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655577120909684,NA,0.905299229953753,NA,0.870663598558508,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879717486107739,NA,NA,NA,NA,0.92385422095235,NA,0,NA,NA,0.96050437968035,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.938358266803032,NA,876,-1.25895191535268,-1.19163771803503,0.52263950740799
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0.966141230528064,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,877,1.2443289215967,-1.20265286950172,1.413087474141
